bidder_id,prediction
bb790a228de797253bf6afa43ee52eba1s2dx,0.0192581208841495
76ed824b414b5e690ff82e7cd2f5be52256my,0.0673153791399609
f29896e71c8077db28617a03c0f14e7570emg,0.00536832354755312
367edc726ba8e667973844395493559dtf2o3,0.0141364983007704
01f498a0992d280de63ec346692efb2blckg2,0.00614493299241314
b7630ee9a73e7ba6f11f7717b7f03ed4be2hb,0.184307357418216
49eaad86d095aa5af75ce34e59e4b7f1mmf9q,0.00538525867715234
481fdbc92e77bba4c9611841a7d74071elwx6,0.00534000625820374
22401c4dc0cb1e5d52da01ebb8b2839cdoauo,0.00538525867715234
3c77ec9f79f6febf630325ef84f2a0bcl3qg1,0.00538525867715234
b970a53727b2bfaf02079779c846a52fj3f0q,0.00538525867715234
65f52b46edfc7fa64b9e74557a78e52c1it54,0.00546210179648388
45fe4f0fb849e7195a1efd5495d1285f2culj,0.00538525867715234
f725c5b4cece8353da7a636fcba0ecb5yxshd,0.00566169066233557
98c12418158dfb9494af01308ac2d0588gfw2,0.00562157957671339
29e08b4d18198fe9265772fba3a4f6c4mj1rw,0.020354555610948
4ed4760782d4e2c65bee8cadc1fcdc89htz8b,0.00535559564045096
a262e805f766306f4adb38211abf235akxqh8,0.0054193062715282
8fe6da2176541d0ce24574dbb60f9107oq1kn,0.00539714414944981
438e53670ffa2990cdef656700bb49bf684fz,0.00538525867715234
9375e98d0810ce9119ccf45300249636zfpd9,0.00538525867715234
2d38a6af2ce96c1446f900aa4756b8975y9k3,0.0133446470295477
c7d335bf99b9c71fb22797ecbd78b92ashv4h,0.0129049545871089
6086425310e05e77a53317490e8c1f3cxzf2r,0.0434917328331852
48044b1b1f47f168864bc7c4a58a65ecmt187,0.00538525867715234
8bbb16c0a1bb808389051c875ebab1cea0v56,0.0054660884374359
c806dbb2decba0ed3c4ff5e2e60a74c2wjvbl,0.00543423865459869
cad151bdf2e29b764dfd3acac022e5dcy8n83,0.00538525867715234
246c55639cf85c682d58cbd2ed6a6563vk2yn,0.0124241180019956
205c519be884c5b1c885f61c4ba8738a737qg,0.0120422558186405
01cda526658455000913950f20cf31a2q6nsf,0.00533689349927691
0ef9be4eb3b6a03ac2945522964b242ap09cy,0.00538939748250955
1cf0d30e0bf9f4a536b1fe16ecc26cd22j50c,0.00614493299241314
1291b98e40353f77928e363d54a13c569bhfb,0.00538525867715234
9f52fd88ba073512be19e3d24d4bb6f91l531,0.00526606606032853
cf1f2b6f29840e1ecbb31d18fb128c38bseas,0.478315634695205
20f206d2656116bed8dd46d5b70dac81lbgfk,0.00538525867715234
a58ace8b671a7531c88814bc86b2a34cf0crb,0.027905394699838
424b638423f4862b2a84f22ec25fa22eb2c8p,0.00614493299241314
7da6a36817cf2d8c3be218a32ab25550c8kg7,0.00529743935003135
a0420d3961adf890fccf4b43899708f6h40zs,0.00614493299241314
afb7618f9e3fd071d4ebedf396e1d45drta96,0.00561445003161143
429f301119adc32d35541dd4d60903563s7nr,0.00538525867715234
64a39f766b2e9d9471b104f0d0289740a9kdq,0.00546210179648388
2012c722a90bc47f1abbc8319d0cea51p7l5b,0.00538525867715234
4038ae3276c0b47f420a5d73687fb73bghgxf,0.0055185989783143
292dedb5371b8e0ebbeea57f14b35713e2ie2,0.00543216348174069
10f1460119f9e42bcccd0f68ef59cc830pwtq,0.00538525867715234
6aeab198df208f8628825f7eb3ec3701p2ybk,0.00559577066892702
86a626c876e7eb4be35f4f0b0a78f97a1rn7h,0.00538525867715234
055282b75717345ba6f53d40e9e6d6c56qrzp,0.0185611401580142
f211ff014ed43c9054916f97d6187108mpxr6,0.164478636585204
1c61726e316d5a16aaa80b429080c534u43s0,0.00538525867715234
36473d4c641c4c09c20c80e2ab35a36dwzp5d,0.00538525867715234
7f603f668968facebb0567015ad4c201kikrh,0.00538525867715234
56b55e6ab49a4cbe7c76a2bbca804089pjq0g,0.0270971382442001
